"","TREE_ID_time","INVENTORY_ID","PLOT_ID","PLOT_ID_time","TREE_ID","site","plot","year","i_year","removed","thinned","dead","species","x","x_min","x_max","y","y_min","y_max","z","expan_plot","expan_subplot","age","dbh","i_dbh","i_annual_dbh","g","i_g","i_annual_g","bal_plot","height","hcb","slenderness","search_radius","rel_dbh_Do","rel_dbh_Dg","rel_h_Ho","rel_h_Hm"
"75","5_1_189_1991","DEN","5_1","5_1_1991","5_1_189",5,1,1991,6,"no","no","no","10",29.6000003814697,0,50,30.2999992370605,0,50,NA,4,16.5700441949796,143,45.7,0.300000000000004,0.0500000000000007,1640.29621027394,21.4649318056527,3.57748863427544,59.118424581807,42,NA,91.9037199124726,13.86,0.581424936386769,0.992814305395331,0.919037199124726,1.06056337097478
"76","5_1_190_1980","DEN","5_1","5_1_1980","5_1_190",5,1,1980,0,"no","no","no","10",29.6000003814697,0,50,35,0,50,NA,4,23.1934599959881,132,38.6,0,0,1170.21184753566,0,0,67.0688028447643,35.5,27,91.9689119170984,11.715,0.528043775649795,0.887832118085388,0.831381733021077,0.965597464968637
"77","5_1_190_1985","DEN","5_1","5_1_1985","5_1_190",5,1,1985,5,"no","no","no","10",29.6000003814697,0,50,35,0,50,NA,4,21.226783253052,138,39,0.399999999999999,0.0799999999999997,1194.59060652752,24.3787589918566,4.87575179837131,70.0344097610852,37.1081267293421,NA,95.149042895749,12.2456818206829,0.514511873350924,0.875150878732029,0.864991299052263,0.984172950469733
"78","5_1_190_1991","DEN","5_1","5_1_1991","5_1_190",5,1,1991,6,"no","no","no","10",29.6000003814697,0,50,35,0,50,NA,4,19.7641000504483,143,39,0,0,1194.59060652752,0,0,75.1732982185286,38.4567520290261,NA,98.6070564846823,12.6907281695786,0.49618320610687,0.853374022667762,0.841504420766435,0.971645517337312
"79","5_1_197_1980","DEN","5_1","5_1_1980","5_1_197",5,1,1980,0,"no","no","no","10",27.8999996185303,0,50,44.5,0,50,NA,4,23.3246815729388,132,49.3,0,0,1908.90238215586,0,0,38.1322118063014,35.4,26.3,71.8052738336714,11.682,0.674418604651163,1.12452603342501,0.82903981264637,0.972808793751808
"80","5_1_197_1985","DEN","5_1","5_1_1985","5_1_197",5,1,1985,5,"no","no","no","10",27.8999996185303,0,50,44.5,0,50,NA,4,19.0100922399137,138,49.7,0.400000000000006,0.0800000000000011,1940.0041494264,31.1017672705391,6.22035345410782,44.2993749551913,39.2120016018878,NA,78.8973875289493,12.939960528623,0.655672823218998,1.09335640874896,0.914032671372676,1.03681519948046
"81","5_1_197_1991","DEN","5_1","5_1_1991","5_1_197",5,1,1991,6,"no","no","no","10",27.8999996185303,0,50,44.5,0,50,NA,4,17.1022019999516,143,51,1.3,0.216666666666666,2042.82062299676,102.81647357036,17.1360789283933,45.314442391122,41.3413931715023,NA,81.0615552382398,13.6426597465958,0.648854961832061,1.09965032155753,0.904625671148847,1.04214489908186
"82","5_1_199_1980","DEN","5_1","5_1_1980","5_1_199",5,1,1980,0,"no","no","no","10",27.7999992370605,0,50,36.7999992370605,0,50,NA,4,28.9046694750445,132,27,0,0,572.55526111674,0,0,80.9619371517728,31.8,24,117.777777777778,10.494,0.369357045143639,0.606298003926756,0.744730679156909,0.865564013908158
"83","5_1_199_1985","DEN","5_1","5_1_1985","5_1_199",5,1,1985,5,"no","no","no","10",27.7999992370605,0,50,36.7999992370605,0,50,NA,4,25.4088633416178,138,27,0,0,572.55526111674,0,0,84.7060527188019,33.9170838484377,NA,125.618829068288,11.1926376699844,0.356200527704486,0.598308883574992,0.790608015115098,0.8946694526898
"84","5_1_199_1991","DEN","5_1","5_1_1991","5_1_199",5,1,1991,6,"no","no","no","10",27.7999992370605,0,50,36.7999992370605,0,50,NA,4,24.5537800425525,143,27,0,0,572.55526111674,0,0,87.8839590418745,34.5026095318441,NA,127.787442710534,11.3858611455086,0.343511450381679,0.579745975417743,0.754980514920002,0.86630305839129
"85","5_1_202_1980","DEN","5_1","5_1_1980","5_1_202",5,1,1980,0,"no","no","no","10",28.2000007629395,0,50,17.3999996185303,0,50,NA,4,16.5700441949796,132,60.7,0,0,2893.79167905626,0,0,14.1513229576511,42,28.7,69.1927512355848,13.86,0.830369357045144,1.43062404139111,0.983606557377049,1.14009122948687
"86","5_1_202_1985","DEN","5_1","5_1_1985","5_1_202",5,1,1985,5,"no","no","no","10",28.2000007629395,0,50,17.3999996185303,0,50,NA,4,16.5700441949796,138,63.2,2.5,0.5,3137.06876016862,243.27708111236,48.6554162224719,10.122685910357,42,NA,66.4556962025316,13.86,0.83377308707124,1.45396274218608,0.979020979020979,1.11672704849723
"87","5_1_202_1991","DEN","5_1","5_1_1991","5_1_202",5,1,1991,6,"no","no","no","10",28.2000007629395,0,50,17.3999996185303,0,50,NA,4,14.6287494356831,143,64.6,1.39999999999999,0.233333333333332,3277.59219956369,140.52343939507,23.4205732325117,13.4892700050189,44.7,NA,69.1950464396285,14.751,0.821882951653944,1.42618345456283,0.978118161925602,1.13290933068537
"88","5_1_203_1980","DEN","5_1","5_1_1980","5_1_203",5,1,1980,0,"no","no","no","10",28.7000007629395,0,50,9.60000038146973,0,50,NA,4,19.2173293622249,132,51,0,0,2042.82062299676,0,0,33.3469724338726,39,25.3,76.4705882352941,12.87,0.697674418604651,1.11904229506552,0.913348946135831,1.03513650151668
"89","5_1_203_1985","DEN","5_1","5_1_1985","5_1_203",5,1,1985,5,"no","no","no","10",28.7000007629395,0,50,9.60000038146973,0,50,NA,4,18.420016988916,138,53.4,2.4,0.48,2239.60998681763,196.789363820865,39.3578727641729,32.6375851047288,39.8351182378343,NA,74.5975996963189,13.1455890184853,0.704485488126649,1.13925460451595,0.928557534681452,1.03902537999405
"90","5_1_203_1991","DEN","5_1","5_1_1991","5_1_203",5,1,1991,6,"no","no","no","10",28.7000007629395,0,50,9.60000038146973,0,50,NA,4,16.2995397984974,143,56,2.6,0.433333333333334,2463.0086404144,223.39865359677,37.233108932795,31.8518696404733,42.3470783484667,NA,75.6197827651191,13.974535854994,0.712468193384224,1.16688660843178,0.926631911345004,1.05974128594248
"91","5_1_204_1980","DEN","5_1","5_1_1980","5_1_204",5,1,1980,0,"no","no","no","10",26.6000003814697,0,50,1.60000002384186,0,50,NA,4,16.9717276585537,132,59.1,0,0,2743.24655909624,0,0,15.3088396292737,41.5,28,70.2199661590524,13.695,0.808481532147743,1.345045704381,0.971896955503513,1.10244064419724
"92","5_1_204_1985","DEN","5_1","5_1_1985","5_1_204",5,1,1985,5,"no","no","no","10",26.6000003814697,0,50,1.60000002384186,0,50,NA,4,16.9717276585537,138,60.2,1.1,0.22,2846.31436007889,103.067800982648,20.6135601965296,16.2550810533496,41.5,NA,68.936877076412,13.695,0.794195250659631,1.34215520557636,0.967365967365967,1.08947987145822
"93","5_1_204_1991","DEN","5_1","5_1_1991","5_1_204",5,1,1991,6,"no","no","no","10",26.6000003814697,0,50,1.60000002384186,0,50,NA,4,15.4516366299868,143,62.3,2.09999999999999,0.349999999999999,3048.35803761288,202.043677533993,33.6739462556654,18.6046624910061,43.4934522313024,NA,69.8129249298594,14.3528392363298,0.792620865139949,1.35797704967889,0.951716679021934,1.09943414023367
"94","5_1_207_1980","DEN","5_1","5_1_1980","5_1_207",5,1,1980,0,"no","no","no","10",26.7000007629395,0,50,9.69999980926514,0,50,NA,4,25.285084740436,132,29.4,0,0,678.866756514218,0,0,78.5238821818058,34,28.7,115.646258503401,11.22,0.40218878248974,0.644414100187063,0.796252927400468,0.905727393813823
"95","5_1_207_1985","DEN","5_1","5_1_1985","5_1_207",5,1,1985,5,"no","no","no","10",26.7000007629395,0,50,9.69999980926514,0,50,NA,4,24.3368133873261,138,29.4,0,0,678.866756514218,0,0,82.2504362459013,34.6560664591966,NA,117.877777072097,11.4365019315349,0.387862796833773,0.618150826650901,0.80783371699759,0.902830503973523
"96","5_1_207_1991","DEN","5_1","5_1_1991","5_1_207",5,1,1991,6,"no","no","no","10",26.7000007629395,0,50,9.69999980926514,0,50,NA,4,23.3005704811661,143,29.4,0,0,678.866756514218,0,0,85.4266115514219,35.4183109670602,NA,120.470445466191,11.6880426191299,0.374045801526718,0.603747823634434,0.775017745449895,0.882994677322633
"97","5_1_212_1980","DEN","5_1","5_1_1980","5_1_212",5,1,1980,0,"no","no","no","10",26.6000003814697,0,50,25.3999996185303,0,50,NA,4,23.5904877646759,132,29.9,0,0,702.153812058953,0,0,78.2430206569822,35.2,26,117.725752508361,11.616,0.409028727770178,0.682257524416474,0.824355971896956,0.94936968245496
"98","5_1_212_1985","DEN","5_1","5_1_1985","5_1_212",5,1,1985,5,"no","no","no","10",26.6000003814697,0,50,25.3999996185303,0,50,NA,4,24.0128754815132,138,30.2,0.300000000000001,0.0600000000000001,716.314540945009,14.1607288860561,2.83214577721121,81.6773846131453,34.8890415827949,NA,115.526627757599,11.5133837223223,0.398416886543536,0.683575980432407,0.813264372559322,0.925046024488667
"99","5_1_212_1991","DEN","5_1","5_1_1991","5_1_212",5,1,1991,6,"no","no","no","10",26.6000003814697,0,50,25.3999996185303,0,50,NA,4,22.9253269234868,143,30.2,0,0,716.314540945009,0,0,85.1400857350439,35.7069992960447,NA,118.235097006771,11.7833097676948,0.384223918575064,0.652125039540704,0.781334776718702,0.899601948640532
"100","5_1_213_1980","DEN","5_1","5_1_1980","5_1_213",5,1,1980,0,"no","no","no","10",26.5,0,50,28.6000003814697,0,50,NA,4,23.0633426650234,132,37.8,0,0,1122.20831178881,0,0,68.4513957804605,35.6,27.3,94.1798941798942,11.748,0.517099863201094,0.87161111747495,0.833723653395784,0.963411964434017
"101","5_1_213_1985","DEN","5_1","5_1_1985","5_1_213",5,1,1985,5,"no","no","no","10",26.5,0,50,28.6000003814697,0,50,NA,4,21.303654673555,138,38.7,0.900000000000006,0.180000000000001,1176.28297533872,54.0746635499147,10.8149327099829,71.9457547315293,37.0411163412862,NA,95.7134789180522,12.2235683926244,0.510554089709763,0.878722340454068,0.863429285344667,0.983435882038861
"102","5_1_213_1991","DEN","5_1","5_1_1991","5_1_213",5,1,1991,6,"no","no","no","10",26.5,0,50,28.6000003814697,0,50,NA,4,19.7641000504483,143,39,0.299999999999997,0.0499999999999995,1194.59060652752,18.3076311887942,3.05127186479903,75.6511344611396,38.4567520290261,NA,98.6070564846823,12.6907281695786,0.49618320610687,0.867606833539414,0.841504420766435,0.976970449298475
"103","5_1_215_1980","DEN","5_1","5_1_1980","5_1_215",5,1,1980,0,"no","no","no","10",26.3999996185303,0,50,35.0999984741211,0,50,NA,4,21.0089614386246,132,45.7,0,0,1640.29621027394,0,0,50.4209441698996,37.3,26.6,81.6192560175054,12.309,0.625170998632011,1.05495160850138,0.873536299765808,1.01510120671663
"104","5_1_215_1985","DEN","5_1","5_1_1985","5_1_215",5,1,1985,5,"no","no","no","10",26.3999996185303,0,50,35.0999984741211,0,50,NA,4,20.5655129916794,138,46.8,1.09999999999999,0.219999999999999,1720.21047339963,79.9142631256898,15.982852625138,53.9203171028435,37.7,NA,80.5555555555556,12.441,0.617414248021108,1.05995976495466,0.878787878787879,0.999173755169831
"105","5_1_215_1991","DEN","5_1","5_1_1991","5_1_215",5,1,1991,6,"no","no","no","10",26.3999996185303,0,50,35.0999984741211,0,50,NA,4,17.7329338793372,143,47.6,0.800000000000004,0.133333333333334,1779.5237426994,59.3132692997758,9.88554488329597,57.0566570135164,40.59951321156,NA,85.2930949822689,13.3978393598148,0.60559796437659,1.03465861661735,0.888391973994748,1.02534783227737
"106","5_1_220_1980","DEN","5_1","5_1_1980","5_1_220",5,1,1980,0,"no","no","no","10",24.7999992370605,0,50,44.4000015258789,0,50,NA,4,21.5837354973594,132,43.3,0,0,1472.53516257224,0,0,55.4330033903249,36.8,25.9,84.9884526558891,12.144,0.59233926128591,0.999139474181837,0.861826697892272,1.01483913328956
"107","5_1_220_1985","DEN","5_1","5_1_1985","5_1_220",5,1,1985,5,"no","no","no","10",24.7999992370605,0,50,44.4000015258789,0,50,NA,4,20.0988368015454,138,43.9,0.600000000000001,0.12,1513.6271944812,41.0920319089546,8.21840638179092,60.2591557238814,38.135167815668,NA,86.8682638170114,12.5846053791704,0.579155672823219,0.994290758497131,0.888931650714872,1.01556676021907
"108","5_1_220_1991","DEN","5_1","5_1_1991","5_1_220",5,1,1991,6,"no","no","no","10",24.7999992370605,0,50,44.4000015258789,0,50,NA,4,18.2944495089518,143,44.9,1,0.166666666666667,1583.37055139089,69.7433569096934,11.6238928182822,62.3504636878936,39.9715924645881,NA,89.0235912351628,13.1906255133141,0.571246819338422,0.976795806144609,0.874651913885954,1.0100599081564
"109","5_1_221_1980","DEN","5_1","5_1_1980","5_1_221",5,1,1980,0,"no","no","no","10",24.7999992370605,0,50,40.9000015258789,0,50,NA,4,25.1370025713092,132,33.2,0,0,865.697271623204,0,0,74.4631726151112,34.1,26.1,102.710843373494,11.253,0.454172366621067,0.744712557775907,0.798594847775176,0.9296378034532
"110","5_1_221_1985","DEN","5_1","5_1_1985","5_1_221",5,1,1985,5,"no","no","no","10",24.7999992370605,0,50,40.9000015258789,0,50,NA,4,22.8868557968362,138,33.3,0.0999999999999943,0.0199999999999989,870.920169409796,5.22289778659274,1.04457955731855,78.4783667874406,35.736997119286,NA,107.318309667526,11.7932090493644,0.439313984168866,0.732877578648179,0.833030235880793,0.943679812236539
"111","5_1_221_1991","DEN","5_1","5_1_1991","5_1_221",5,1,1991,6,"no","no","no","10",24.7999992370605,0,50,40.9000015258789,0,50,NA,4,21.6334012041613,143,33.3,0,0,870.920169409796,0,0,82.6357148857523,36.7577332246373,NA,110.383583257169,12.1300519641303,0.423664122137405,0.70625433147195,0.804326766403442,0.920991908942888
"112","5_1_222_1980","DEN","5_1","5_1_1980","5_1_222",5,1,1980,0,"no","no","no","10",24.8999996185303,0,50,37.5,0,50,NA,4,24.844714328166,132,30.8,0,0,745.060113725355,0,0,76.7912718422025,34.3,27,111.363636363636,11.319,0.421340629274966,0.688340629962763,0.80327868852459,0.93214958783744
"113","5_1_222_1985","DEN","5_1","5_1_1985","5_1_222",5,1,1985,5,"no","no","no","10",24.8999996185303,0,50,37.5,0,50,NA,4,23.779593192464,138,30.8,0,0,745.060113725355,0,0,80.7929100422316,35.0597579500467,NA,113.830382954697,11.5697201235154,0.406332453825858,0.674665072306987,0.817243775059364,0.925242696137966
"114","5_1_222_1991","DEN","5_1","5_1_1991","5_1_222",5,1,1991,6,"no","no","no","10",24.8999996185303,0,50,37.5,0,50,NA,4,22.6560860936229,143,30.8,0,0,745.060113725355,0,0,84.2556111641302,35.9185404341329,NA,116.618637773159,11.8531183432639,0.391857506361323,0.660910201833873,0.785963685648422,0.902248354715952
"115","5_1_225_1980","DEN","5_1","5_1_1980","5_1_225",5,1,1980,0,"no","no","no","10",25,0,50,26.7000007629395,0,50,NA,4,22.5536712653889,132,45.6,0,0,1633.12552504212,0,0,51.0770626540092,36,26.7,78.9473684210526,11.88,0.623803009575923,1.04235244893743,0.843091334894614,0.973475384028157
"116","5_1_225_1985","DEN","5_1","5_1_1985","5_1_225",5,1,1985,5,"no","no","no","10",25,0,50,26.7000007629395,0,50,NA,4,19.4889389544839,138,47,1.4,0.28,1734.94454294496,101.819017902845,20.363803580569,53.2263392856655,38.7272827324505,NA,82.3984738988308,12.7800033017087,0.620052770448549,1.06995305776954,0.902733863227284,1.03437151416134
"117","5_1_225_1991","DEN","5_1","5_1_1991","5_1_225",5,1,1991,6,"no","no","no","10",25,0,50,26.7000007629395,0,50,NA,4,17.4264144081263,143,49.2,2.2,0.366666666666667,1901.1662102464,166.221667301436,27.703611216906,54.0332824914812,40.9550164779286,NA,83.241903410424,13.5151554377164,0.625954198473282,1.07735994771386,0.896171038904346,1.04123140869765
"118","5_1_227_1980","DEN","5_1","5_1_1980","5_1_227",5,1,1980,0,"no","no","no","10",24.8999996185303,0,50,18.8999996185303,0,50,NA,4,23.1934599959881,132,38.7,0,0,1176.28297533872,0,0,66.1277764644933,35.5,28.3,91.7312661498708,11.715,0.529411764705882,0.920753304172072,0.831381733021077,0.969955979872519
"119","5_1_227_1985","DEN","5_1","5_1_1985","5_1_227",5,1,1985,5,"no","no","no","10",24.8999996185303,0,50,18.8999996185303,0,50,NA,4,21.226783253052,138,39,0.299999999999997,0.0599999999999994,1194.59060652752,18.3076311887942,3.66152623775884,70.5122460036962,37.1081267293421,NA,95.149042895749,12.2456818206829,0.514511873350924,0.895921418520678,0.864991299052263,0.989363038675117
"120","5_1_227_1991","DEN","5_1","5_1_1991","5_1_227",5,1,1991,6,"no","no","no","10",24.8999996185303,0,50,18.8999996185303,0,50,NA,4,19.7076860242489,143,39.2,0.200000000000003,0.0333333333333338,1206.87423380306,12.2836272755364,2.04727121258941,74.6905485250074,38.5117546777922,NA,98.244272137225,12.7088790436714,0.498727735368957,0.861850177072556,0.842707979820398,0.976526188796263
"121","5_1_231_1980","DEN","5_1","5_1_1980","5_1_231",5,1,1980,0,"no","no","no","10",25.2000007629395,0,50,12.3999996185303,0,50,NA,4,21.9399947156645,132,36.5,0,0,1046.34670318625,0,0,70.20223364064,36.5,23.3,100,12.045,0.499316005471956,0.843400412408822,0.85480093676815,0.986782817662962
"122","5_1_231_1985","DEN","5_1","5_1_1985","5_1_231",5,1,1985,5,"no","no","no","10",25.2000007629395,0,50,12.3999996185303,0,50,NA,4,21.7871464498696,138,36.9,0.399999999999999,0.0799999999999997,1069.4059932636,23.0592900773488,4.61185801546976,73.7605711260991,36.6278095562315,NA,99.2623565209526,12.0871771535564,0.486807387862797,0.833514864288294,0.853795094550851,0.973219012235543
"123","5_1_231_1991","DEN","5_1","5_1_1991","5_1_231",5,1,1991,6,"no","no","no","10",25.2000007629395,0,50,12.3999996185303,0,50,NA,4,20.3903624850124,143,36.9,0,0,1069.4059932636,0,0,77.9439755938797,37.8615727671966,NA,102.605888257985,12.4943190131749,0.469465648854962,0.807219842197105,0.828480804533842,0.961565657294249
"124","5_1_238_1980","DEN","5_1","5_1_1980","5_1_238",5,1,1980,0,"no","no","no","10",23.3999996185303,0,50,14.1999998092651,0,50,NA,4,26.3592943934421,132,27.6,0,0,598.28490494964,0,0,79.78605787109,33.3,24.3,120.652173913043,10.989,0.377564979480164,0.661943215556214,0.779859484777517,0.913329676357652
"125","5_1_238_1985","DEN","5_1","5_1_1985","5_1_238",5,1,1985,5,"no","no","no","10",23.3999996185303,0,50,14.1999998092651,0,50,NA,4,25.1254885443713,138,27.6,0,0,598.28490494964,0,0,83.5232745006518,34.1078124520176,NA,123.579030623252,11.2555781091658,0.364116094986807,0.638779960415692,0.795053903310434,0.912631779085013
"126","5_1_238_1991","DEN","5_1","5_1_1991","5_1_238",5,1,1991,6,"no","no","no","10",23.3999996185303,0,50,14.1999998092651,0,50,NA,4,24.2208236494559,143,27.6,0,0,598.28490494964,0,0,86.6994498061724,34.7389485924553,NA,125.865755769766,11.4638530355102,0.351145038167939,0.607915240567352,0.760152047974952,0.883907717056124
"127","5_1_240_1980","DEN","5_1","5_1_1980","5_1_240",5,1,1980,0,"no","no","no","10",23.5,0,50,20.6000003814697,0,50,NA,4,20.2420761495457,132,41.1,0,0,1326.7024315926,0,0,60.5866416252769,38,27.4,92.4574209245742,12.54,0.562243502051984,0.941125148806965,0.889929742388759,1.02868879010802
"128","5_1_240_1985","DEN","5_1","5_1_1985","5_1_240",5,1,1985,5,"no","no","no","10",23.5,0,50,20.6000003814697,0,50,NA,4,20.4873389513947,138,42.1,1,0.2,1392.04755878727,65.3451271946676,13.0690254389335,63.76956821341,37.7718579237602,NA,89.7193774911169,12.4647131148409,0.555408970976253,0.938326037904217,0.880462888665739,1.00133825488659
"129","5_1_240_1991","DEN","5_1","5_1_1991","5_1_240",5,1,1991,6,"no","no","no","10",23.5,0,50,20.6000003814697,0,50,NA,4,18.7991591156038,143,42.7,0.600000000000001,0.1,1432.00861734093,39.9610585536623,6.66017642561038,67.8173281351865,39.431374128861,NA,92.3451384750843,13.0123534625241,0.543256997455471,0.914823061859319,0.862830943738753,0.994920714318155
"130","5_1_243_1980","DEN","5_1","5_1_1980","5_1_243",5,1,1980,0,"no","no","no","10",23.3999996185303,0,50,33.4000015258789,0,50,NA,4,19.4159567700766,132,46.3,0,0,1683.65018889348,0,0,49.0769299919894,38.8,26,83.8012958963283,12.804,0.633378932968536,1.04549196641034,0.908665105386417,1.04955968579725
"131","5_1_243_1985","DEN","5_1","5_1_1985","5_1_243",5,1,1985,5,"no","no","no","10",23.3999996185303,0,50,33.4000015258789,0,50,NA,4,19.4159567700766,138,48.3,2,0.4,1832.24752140827,148.597332514797,29.7194665029595,51.0517194260727,38.8,NA,80.3312629399586,12.804,0.637203166226913,1.0674468234948,0.904428904428904,1.02676302321413
"132","5_1_243_1991","DEN","5_1","5_1_1991","5_1_243",5,1,1991,6,"no","no","no","10",23.3999996185303,0,50,33.4000015258789,0,50,NA,4,17.4825180489105,143,48.9,0.600000000000001,0.1,1878.05194229761,45.8044208893393,7.63407014822322,56.3054362365974,40.8892487231317,NA,83.6180955483266,13.4934520786335,0.622137404580153,1.04596064184257,0.894731919543363,1.03000231457196
